timestamp,frame,right_hip_angle,right_knee_angle,right_ankle_angle,left_hip_angle,left_knee_angle,left_ankle_angle
2025-10-06 19:14:50.535,120,,,,,,
2025-10-06 19:14:50.644,121,,,,,,
2025-10-06 19:14:50.708,122,,,,,,
2025-10-06 19:14:50.768,123,,,,,,
2025-10-06 19:14:50.877,124,,,,,,
2025-10-06 19:14:50.986,125,,,,,,
2025-10-06 19:14:51.039,126,,,,,,
2025-10-06 19:14:51.092,127,,,,,,
2025-10-06 19:14:51.158,128,,,,,,
2025-10-06 19:14:51.213,129,,,,,,
2025-10-06 19:14:51.267,130,,,,,,
2025-10-06 19:14:51.321,131,,,,,,
2025-10-06 19:14:51.431,132,,,,,,
2025-10-06 19:14:51.544,133,,,,,,
2025-10-06 19:14:51.604,134,,,,,,
2025-10-06 19:14:51.713,135,,,,,,
2025-10-06 19:14:51.774,136,,,,,,
2025-10-06 19:14:51.826,137,,,,,,
2025-10-06 19:14:51.880,138,,,,,,
2025-10-06 19:14:51.936,139,,,,,,
2025-10-06 19:14:51.991,140,,,,,,
2025-10-06 19:14:52.045,141,,,,,,
2025-10-06 19:14:52.098,142,,,,,,
2025-10-06 19:14:52.151,143,,,,,,
2025-10-06 19:14:52.204,144,,,,,,
2025-10-06 19:14:52.257,145,,,,,,
2025-10-06 19:14:52.310,146,,,,,,
2025-10-06 19:14:52.363,147,,,,,,
2025-10-06 19:14:52.421,148,,,,,,
2025-10-06 19:14:52.476,149,,,,,,
2025-10-06 19:14:52.585,150,,,,,,
2025-10-06 19:14:52.647,151,,,,,,
2025-10-06 19:14:52.711,152,,,,,,
2025-10-06 19:14:52.774,153,,,,,,
2025-10-06 19:14:52.835,154,,,,,,
2025-10-06 19:14:52.900,155,,,,,,
2025-10-06 19:14:52.963,156,,,,,,
2025-10-06 19:14:53.026,157,,,,,,
2025-10-06 19:14:53.089,158,,,,,,
2025-10-06 19:14:53.153,159,,,,,,
2025-10-06 19:14:53.214,160,,,,,,
2025-10-06 19:14:53.276,161,,,,,,
2025-10-06 19:14:53.337,162,,,,,,
2025-10-06 19:14:53.400,163,,,,,,
2025-10-06 19:14:53.462,164,,,,,,
2025-10-06 19:14:53.523,165,,,,,,
2025-10-06 19:14:53.587,166,,,,,,
2025-10-06 19:14:53.651,167,,,,,,
2025-10-06 19:14:53.706,168,,,,,,
2025-10-06 19:14:53.759,169,,,,,,
